X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-112.1702,33.6482,4127,40775001147,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Desert Sky Middle School,5130 W GROVERS AVE,,GLENDALE,AZ,85308,1300,(602)467-6500,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,303,239,64,142,,,,,,,,,305,343,,,,,,,,329,319,648,648,30.39999962,21.32,5,8,13,8,9,17,15,14,29,1,0,1,124,106,230,15,20,35,161,162,323,33.6482,-112.1702
-112.2109,33.6847,4128,40775001250,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Copper Creek Elementary School,7071 W HILLCREST BLVD,,GLENDALE,AZ,85310,5255,(623)376-3900,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,103,81,22,43,110,77,105,79,81,89,90,107,,,,,,,,,,377,361,738,738,39.20000076,18.83,9,3,12,8,7,15,3,5,8,0,0,0,55,54,109,10,14,24,292,278,570,33.6847,-112.2109
-112.1933,33.6446,4129,40775001255,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Greenbrier Elementary School,6150 W GREENBRIAR DR,,GLENDALE,AZ,85308,3724,(602)467-5500,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,204,151,53,93,44,65,73,60,75,59,59,54,,,,,,,,,,255,234,489,489,29.5,16.58,5,5,10,7,6,13,3,5,8,0,0,0,77,63,140,15,19,34,148,136,284,33.6446,-112.1933
-112.1589,33.6639,4130,40775001330,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Mountain Shadows Elementary School,19602 N 45TH AVE,,GLENDALE,AZ,85308,7339,(623)445-4300,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,202,168,34,104,54,59,48,47,47,61,58,57,,,,,,,,,,235,196,431,431,25.60000038,16.84,2,2,4,8,9,17,15,15,30,0,0,0,62,46,108,13,15,28,135,109,244,33.6639,-112.1589
-112.118559,33.677332,4131,40775001331,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Barry Goldwater High School,2820 W ROSE GARDEN LN,,PHOENIX,AZ,85027,3108,(623)445-3000,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,11-City: Large,Maricopa County,853,689,164,342,,,,,,,,,0,0,423,416,397,405,,,,867,774,1641,1641,82.5,19.89,20,23,43,31,20,51,68,62,130,9,6,15,369,334,703,44,33,77,326,296,622,33.677332,-112.118559
-112.219,33.6534,4132,40775001436,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Arrowhead Elementary School,7490 W UNION HILLS DR,,GLENDALE,AZ,85308,8151,(623)376-4100,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,267,213,54,145,60,79,90,61,88,67,78,87,,,,,,,,,,312,298,610,610,38.40000153,15.89,3,2,5,17,10,27,27,20,47,2,2,4,80,73,153,22,25,47,161,166,327,33.6534,-112.219
-112.2109,33.692,4133,40775001503,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Hillcrest Middle School,22833 N 71ST AVE,,GLENDALE,AZ,85310,5201,(623)445-3300,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,124,98,26,56,,,,,,,,,444,455,,,,,,,,438,461,899,899,41.50999832,21.66,4,1,5,17,13,30,8,11,19,1,1,2,55,68,123,15,20,35,338,347,685,33.692,-112.2109
-112.0773,33.6739,4134,40775001504,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Esperanza Elementary School,251 W MOHAWK LN,,PHOENIX,AZ,85027,5946,(623)445-3700,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,293,234,59,131,36,47,75,71,71,66,63,70,,,,,,,,,,277,222,499,499,36.29999924,13.75,5,9,14,12,2,14,23,17,40,1,1,2,122,88,210,18,9,27,96,96,192,33.6739,-112.0773
-112.1466,33.7048,4135,40775001563,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Desert Sage Elementary School,4035 W ALAMEDA RD,,GLENDALE,AZ,85310,3304,(623)445-4700,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,154,111,43,60,48,70,74,75,98,91,87,78,,,,,,,,,,344,277,621,621,43.09999847,14.41,2,6,8,8,7,15,3,5,8,0,0,0,73,54,127,17,20,37,241,185,426,33.7048,-112.1466
-112.1299,33.6873,4136,40775001679,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Paseo Hills School,3302 W LOUISE DR,,PHOENIX,AZ,85027,1688,(623)445-4500,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,445,349,96,208,39,63,76,73,79,77,85,87,102,62,,,,,,,,359,384,743,743,43,17.28,9,14,23,8,5,13,26,26,52,3,1,4,137,156,293,19,18,37,157,164,321,33.6873,-112.1299
-112.1962,33.6576,4137,40775001873,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Highland Lakes School,19000 N 63RD AVE,,GLENDALE,AZ,85308,7138,(623)376-4300,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,256,192,64,125,0,85,85,77,95,95,96,100,222,214,,,,,,,,559,510,1069,1069,64.5,16.57,7,4,11,23,20,43,19,14,33,2,4,6,104,77,181,32,38,70,372,353,725,33.6576,-112.1962
-112.131,33.8572,4138,40775001874,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Anthem School,41020 N FREEDOM WAY,,ANTHEM,AZ,85086,2520,(623)376-3700,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,73,52,21,26,45,29,33,33,44,49,45,43,60,57,,,,,,,,238,200,438,438,28,15.64,2,3,5,6,2,8,1,3,4,0,0,0,35,24,59,11,14,25,183,154,337,33.8572,-112.131
-112.1928,33.6784,4139,40775001997,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Legend Springs Elementary,21150 N ARROWHEAD LOOP RD,,GLENDALE,AZ,85308,6380,(623)376-4500,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,125,99,26,54,23,80,96,98,88,101,79,101,,,,,,,,0,,357,309,666,666,36.5,18.25,2,2,4,16,11,27,7,11,18,2,0,2,56,57,113,22,13,35,252,215,467,33.6784,-112.1928
-112.2161,33.6739,4140,40775002127,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Sierra Verde STEAM Academy,7241 W ROSE GARDEN LN,,GLENDALE,AZ,85308,9634,(623)376-4800,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,151,116,35,58,0,76,85,85,105,92,110,118,111,116,,,,,,0,,480,418,898,898,50.09999847,17.92,1,0,1,42,41,83,14,18,32,3,0,3,85,81,166,22,18,40,313,260,573,33.6739,-112.2161
-112.150506,33.717898,4141,40775002128,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Stetson Hills School,25475 N Stetson Hills Loop,,Phoenix,AZ,85083,1699,(623)445-5300,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,127,109,18,73,24,85,80,81,88,96,112,114,115,117,,,,,,0,,472,440,912,912,51,17.88,5,3,8,19,22,41,14,8,22,0,0,0,77,71,148,21,15,36,336,321,657,33.717898,-112.150506
-112.138076,33.718103,4142,40775002357,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Sandra Day O'Connor High School,25250 N. 35th Avenue,,Glendale,AZ,85310,    ,(623)445-7100,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,11-City: Large,Maricopa County,333,256,77,119,,,,,,,,,0,0,658,636,643,630,,,,1315,1252,2567,2567,104.3000031,24.61,6,10,16,87,61,148,35,29,64,3,1,4,164,187,351,45,47,92,975,917,1892,33.718103,-112.138076
-112.1165,33.8563,4143,40775002358,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Gavilan Peak School,2701 W MEMORIAL DR,,ANTHEM,AZ,85086,4955,(623)445-7400,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,72,56,16,42,8,49,36,58,41,63,54,66,90,100,,,,,,0,,273,292,565,565,46.09999847,12.26,2,1,3,10,8,18,8,5,13,0,0,0,39,43,82,15,25,40,199,210,409,33.8563,-112.1165
-112.1403,33.8525,4144,40775002433,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Boulder Creek High School,40404 N GAVILAN PEAK PKWY,,ANTHEM,AZ,85086,2754,(623)445-8600,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,308,237,71,103,,,,,,,,,0,0,629,633,546,567,,,,1244,1131,2375,2375,99.59999847,23.85,6,6,12,19,18,37,21,17,38,1,3,4,190,157,347,47,58,105,960,872,1832,33.8525,-112.1403
-112.0997,33.8476,4145,40775002434,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Diamond Canyon School,40004 N LIBERTY BELL WAY,,ANTHEM,AZ,85086,4614,(623)445-8000,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,128,88,40,54,22,66,69,75,70,94,94,97,89,131,,,,,,0,,402,405,807,807,46.5,17.35,0,0,0,11,7,18,4,2,6,0,1,1,48,51,99,26,18,44,313,326,639,33.8476,-112.0997
-112.2461,33.7266,4146,40775002486,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),West Wing School,26716 N HIGH DESERT DR,,PEORIA,AZ,85383,3673,(623)376-5000,No,Not Virtual,KG,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,103,72,31,34,,79,99,107,106,117,119,131,143,141,,,,,,,,524,518,1042,1042,50.09999847,20.8,0,0,0,10,14,24,10,6,16,3,2,5,68,79,147,25,21,46,408,396,804,33.7266,-112.2461
-112.092273,33.67122,4147,40775002591,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Aspire Deer Valley's Online Academy,20402 N 15TH AVE,,PHOENIX,AZ,85027,3636,(623)445-4992,No,Full Virtual,KG,12,Other,1,Regular School,Currently operational ,11-City: Large,Maricopa County,-1,-1,-1,-1,,8,9,6,16,18,20,27,18,32,21,28,24,56,,,,115,168,283,283,27.90999985,10.14,4,5,9,4,7,11,8,5,13,0,0,0,27,34,61,6,7,13,66,110,176,33.67122,-112.092273
-112.154826,33.874006,4148,40775002636,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Canyon Springs STEM Academy,42901 N 45th Ave,,Anthem,AZ,85087,7002,(623)376-5200,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,152,120,32,64,25,67,63,78,88,97,92,82,101,108,,,,,,,,419,382,801,801,51,15.71,4,4,8,10,5,15,5,12,17,0,2,2,62,49,111,33,30,63,305,280,585,33.874006,-112.154826
-112.106837,33.730315,4149,40775002959,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Norterra Canyon School,2200 W MAYA WAY,,PHOENIX,AZ,85085,1737,(623)445-8200,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,133,116,17,64,35,53,56,62,56,67,51,63,72,69,,,,,,,,280,304,584,584,38.59999847,15.13,3,4,7,14,13,27,6,13,19,1,0,1,46,55,101,14,15,29,196,204,400,33.730315,-112.106837
-112.2095,33.7118,4150,40775003098,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Terramar Academy of the Arts,7000 W HAPPY VALLEY RD,,PEORIA,AZ,85383,3278,(623)445-7600,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Maricopa County,131,111,20,67,26,93,100,93,111,106,111,105,129,141,,,,,,0,,538,477,1015,1015,53.70000076,18.9,0,4,4,35,12,47,16,11,27,0,0,0,89,89,178,25,19,44,373,342,715,33.7118,-112.2095
-112.130738,33.809017,4151,40775003099,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Sunset Ridge School,35707 N 33RD LN,,PHOENIX,AZ,85086,2289,(623)445-7800,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,117,99,18,63,57,47,74,56,62,59,68,52,65,80,,,,,,0,,342,278,620,620,36.5,16.99,5,3,8,3,1,4,14,10,24,4,0,4,49,39,88,17,16,33,250,209,459,33.809017,-112.130738
-112.090707,33.667408,4152,40775003454,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Vista Peak,19825 N 15TH AVE,,PHOENIX,AZ,85027,4305,(623)445-3900,No,Not Virtual,PK,12,Other,1,Special Education School,Currently operational ,11-City: Large,Maricopa County,36,29,7,17,0,0,1,3,7,5,5,7,8,5,5,4,4,3,,,,50,7,57,57,11.19999981,5.09,0,0,0,2,0,2,4,1,5,0,0,0,12,1,13,1,0,1,31,5,36,33.667408,-112.090707
-112.105507,33.775573,4153,40775003463,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Sonoran Foothills School,32150 N NORTH FOOTHILLS DR,,PHOENIX,AZ,85085,8100,(623)445-8400,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Maricopa County,128,103,25,64,0,79,88,77,85,103,89,109,124,106,,,,,,,,424,436,860,860,49.20000076,17.48,8,5,13,16,18,34,9,16,25,1,0,1,62,64,126,22,30,52,306,303,609,33.775573,-112.105507
-112.107466,33.718586,4154,40775003688,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Union Park School,25700 N 21st Ave,,Phoenix,AZ,85027,    ,(623)445-5000,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,11-City: Large,Maricopa County,104,82,22,45,25,80,87,109,86,66,75,85,62,78,,,,,,,,389,364,753,753,46.5,16.19,4,3,7,19,14,33,6,11,17,1,2,3,78,59,137,22,10,32,259,265,524,33.718586,-112.107466
-112.181514,33.731417,4155,40775003803,2022-2023,AZ,407750,AZ-4246,Deer Valley Unified District (4246),Inspiration Mountain School,5757 W Inspiration Mountain Pa,,Phoenix,AZ,85083,    ,(623)445-5000,No,Not Virtual,KG,8,Elementary,3,Regular School,New school,11-City: Large,Maricopa County,47,38,9,22,,48,72,65,66,71,74,90,0,0,,,,,,,,242,244,486,486,31.5,15.43,3,2,5,18,12,30,7,9,16,0,3,3,32,36,68,13,21,34,169,161,330,33.731417,-112.181514
-112.68717,34.502052,4156,40777000390,2022-2023,AZ,407770,AZ-4478,Skull Valley Elementary District (4478),Skull Valley Elementary School,3150 South Old Skull Valley Ro,,Skull Valley,AZ,86338,    ,(928)442-3322,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Yavapai County,13,5,8,-1,7,4,6,5,3,2,6,2,2,1,,,,,,,,17,21,38,38,3,12.67,1,3,4,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,13,12,25,34.502052,-112.68717
-110.099,34.4682,4157,40782000331,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Taylor Intermediate School,207 North 500 West,,Taylor,AZ,85939,    ,(928)536-4156,No,Not Virtual,4,6,Middle,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,119,84,35,33,,,,,,75,84,76,,,,,,,,,,122,113,235,235,12.60000038,18.65,1,5,6,0,0,0,0,0,0,0,0,0,17,14,31,5,5,10,99,89,188,34.4682,-110.099
-110.084778,34.500171,4158,40782000692,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Highland Primary School,361 West 7th South,,Snowflake,AZ,85937,    ,(928)536-4156,No,Not Virtual,KG,3,Elementary,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,235,183,52,98,,111,153,135,126,,,,,,,,,,,,,265,260,525,525,21.5,24.42,7,9,16,1,1,2,1,1,2,1,0,1,36,38,74,15,11,26,204,200,404,34.500171,-110.084778
-110.082748,34.506962,4159,40782000694,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Snowflake High School,190 South 2nd West,,Snowflake,AZ,85937,    ,(928)536-4156,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,282,235,47,116,,,,,,,,,,,284,257,196,206,,,,494,449,943,943,39.31000137,23.99,28,23,51,0,2,2,4,1,5,2,3,5,63,48,111,26,21,47,371,351,722,34.506962,-110.082748
-110.0823,34.4905,4160,40782000695,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Snowflake Junior High School,1380 S MAIN ST,,SNOWFLAKE,AZ,85937,    ,(928)536-4156,No,Not Virtual,6,9,Middle,1,Regular School,Currently operational ,41-Rural: Fringe,Navajo County,213,165,48,81,,,,,,,,0,246,240,0,,,,,,,267,219,486,486,19.60000038,24.8,8,5,13,2,0,2,0,1,1,1,0,1,41,42,83,9,9,18,206,162,368,34.4905,-110.0823
-110.08566,34.464036,4161,40782000696,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Taylor Elementary School,29 South 300 East,,Snowflake,AZ,85939,    ,(928)536-4156,No,Not Virtual,KG,3,Elementary,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,144,110,34,50,,69,76,91,79,,,,,,,,,,,,,166,149,315,315,15.5,20.32,9,6,15,1,0,1,0,0,0,0,0,0,18,22,40,7,6,13,131,115,246,34.464036,-110.08566
-110.081,34.5072,4162,40782001938,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Snowflake Intermediate School,62 W 2ND ST S,,SNOWFLAKE,AZ,85937,    ,(928)536-4156,No,Not Virtual,4,6,Middle,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,184,152,32,73,,,,,,136,129,146,,,,,,,,,,217,194,411,411,18.60000038,22.1,13,11,24,0,0,0,1,0,1,1,0,1,30,30,60,8,8,16,164,145,309,34.5072,-110.081
-110.090398,34.50401,4163,40782002543,2022-2023,AZ,407820,AZ-4391,Snowflake Unified District (4391),Snowflake Preschool,682 W SCHOOL BUS LN,,SNOWFLAKE,AZ,85937,5262,(928)536-4156,No,Not Virtual,PK,PK,Prekindergarten,1,Regular School,Currently operational ,33-Town: Remote,Navajo County,-1,-1,-1,-1,33,,,,,,,,,,,,,,,,,25,8,33,33,,-1,1,1,2,0,0,0,0,0,0,0,0,0,5,2,7,3,0,3,16,5,21,34.50401,-110.090398
-109.6325,32.8137,4164,40786000697,2022-2023,AZ,407860,AZ-4222,Solomon Elementary District (4222),Solomon Elementary School,2250 South Stevens Ave.,,Solomon,AZ,85551,    ,(928)428-0477,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,33-Town: Remote,Graham County,113,86,27,53,11,26,24,15,14,16,27,22,19,23,,,,,,,,114,83,197,197,12,16.42,3,5,8,0,0,0,0,0,0,0,0,0,60,51,111,1,0,1,50,27,77,32.8137,-109.6325
-114.711102,32.604859,4165,40789000698,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Somerton Middle School,1011 North Somerton Ave.,,Somerton,AZ,85350,    ,(928)341-6100,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,31-Town: Fringe,Yuma County,543,468,75,284,,,,,,,,,315,310,,,,,,,,322,303,625,625,35,17.86,4,6,10,0,0,0,0,0,0,0,0,0,312,291,603,1,0,1,5,6,11,32.604859,-114.711102
-114.659131,32.588814,4166,40789001256,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Orange Grove Elementary School,3525 W County 16 1/2 St,,Somerton,AZ,85350,    ,(928)341-6200,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Yuma County,336,291,45,192,6,50,56,41,59,56,58,50,,,,,,,,3,,182,197,379,379,20,18.95,7,5,12,0,0,0,0,1,1,0,0,0,172,190,362,1,0,1,2,1,3,32.588814,-114.659131
-114.7146,32.598714,4167,40789001565,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Desert Sonora Elementary School,301 N. carlisle Avenue,,Somerton,AZ,85350,    ,(928)341-6300,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Yuma County,381,329,52,221,12,52,52,45,65,69,65,77,,,,,,,,2,,221,218,439,439,25,17.56,2,0,2,0,0,0,0,0,0,0,0,0,216,213,429,1,0,1,2,5,7,32.598714,-114.7146
-114.708783,32.588184,4168,40789001566,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Tierra Del Sol Elementary School,1002 South Somerton Ave,,Somerton,AZ,85350,    ,(928)341-6400,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Yuma County,583,484,99,305,19,84,87,93,85,95,128,121,,,,,,,,0,,393,319,712,712,35,20.34,1,3,4,0,0,0,1,0,1,0,0,0,386,311,697,1,2,3,4,3,7,32.588184,-114.708783
-114.717654,32.599285,4169,40789002568,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Encanto Learning Center,400 N. Cesar Chavez Ave.,,Somerton,AZ,85350,    ,(928)341-6700,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Yuma County,406,348,58,238,15,47,54,69,71,64,61,71,,,,,,,,1,,232,221,453,453,23,19.7,17,22,39,0,0,0,0,1,1,0,0,0,211,191,402,3,2,5,1,5,6,32.599285,-114.717654
-114.704801,32.597732,4170,40789002832,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),PPEP Youth Build,201 N. Bingham Ave. Ste. 6,,Somerton,AZ,85350,    ,(928)341-6018,No,Not Reported,M ,M ,Not reported,6,Regular School,School temporarily closed,31-Town: Fringe,Yuma County,-2,-2,-2,-2,,,,,,,,,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,32.597732,-114.704801
-114.71454,32.599249,4171,40789003788,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Somerton Virtual Learning Institute,343 N Carlisle Avenue,,Somerton,AZ,85350,    ,(928)341-6072,No,Full Virtual,KG,8,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Yuma County,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.599249,-114.71454
-114.722994,32.595128,4172,40789003813,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Bravie T. Soto Elementary School,1201 Main Street,,Somerton,AZ,85350,    ,(928)341-6000,No,Not Virtual,KG,6,Elementary,3,Regular School,New school,31-Town: Fringe,Yuma County,4,4,0,4,,28,37,33,28,26,10,13,,,,,,,,0,,84,91,175,175,10,17.5,1,0,1,0,0,0,0,0,0,0,0,0,83,91,174,0,0,0,0,0,0,32.595128,-114.722994
-114.718732,32.486709,4173,40789003814,2022-2023,AZ,407890,AZ-4500,Somerton Elementary District (4500),Sun Valley Elementary School,3667 E. San Luis Ln.,,San Luis,AZ,85349,    ,(928)341-6000,No,Not Virtual,KG,6,Elementary,3,Regular School,New school,41-Rural: Fringe,Yuma County,3,3,0,3,,26,19,8,14,15,6,6,,,,,,,,0,,56,38,94,94,10,9.4,0,0,0,0,0,0,0,0,0,0,0,0,56,38,94,0,0,0,0,0,0,32.486709,-114.718732
-110.601413,31.657589,4174,40792000699,2022-2023,AZ,407920,AZ-4461,Sonoita Elementary District (4461),Elgin Elementary School,23 UPPER ELGIN RD,,ELGIN,AZ,85611,    ,(520)455-5514,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Santa Cruz County,36,28,8,18,2,16,14,14,11,24,20,21,14,13,,,,,,,,78,71,149,149,11,13.55,0,0,0,0,0,0,0,1,1,0,0,0,26,17,43,2,8,10,50,45,95,31.657589,-110.601413
-110.220325,31.906165,4175,40802000700,2022-2023,AZ,408020,AZ-4173,St David Unified District (4173),St David Elementary School,70 W PATTON ST,,SAINT DAVID,AZ,85630,    ,(520)720-4781,No,Not Virtual,PK,8,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Cochise County,151,118,33,56,22,34,36,22,33,38,29,27,29,33,,,,,,,,164,139,303,303,20,15.15,2,0,2,0,0,0,2,1,3,0,0,0,20,19,39,6,3,9,134,116,250,31.906165,-110.220325
-110.21944,31.906143,4176,40802000701,2022-2023,AZ,408020,AZ-4173,St David Unified District (4173),St David High School,70 E PATTON ST,,SAINT DAVID,AZ,85630,6207,(520)720-4781,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Cochise County,49,41,8,25,,,,,,,,,,,39,35,24,27,,,,68,57,125,125,11.39000034,10.97,1,0,1,0,0,0,0,1,1,0,0,0,8,8,16,1,1,2,58,47,105,31.906143,-110.21944
-109.3602,34.5078,4177,40808000702,2022-2023,AZ,408080,AZ-4153,St Johns Unified District (4153),Coronado Elementary School,50 N  Water St,,St Johns,AZ,85936,    ,(928)337-4930,No,Not Virtual,PK,3,Elementary,1,Regular School,Currently operational ,33-Town: Remote,Apache County,147,118,29,66,5,72,76,72,65,,,,,,,,,,,0,,151,139,290,290,13.56999969,21.37,7,8,15,1,3,4,2,1,3,1,1,2,47,37,84,1,0,1,92,89,181,34.5078,-109.3602
-109.388748,34.501976,4178,40808001049,2022-2023,AZ,408080,AZ-4153,St Johns Unified District (4153),St Johns High School,360 Redskin Drive,,St Johns,AZ,85936,    ,(928)337-2221,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,33-Town: Remote,Apache County,113,107,6,99,,,,,,,,,,,93,86,75,63,,,,151,166,317,317,19.42000008,16.32,12,16,28,1,1,2,1,5,6,0,2,2,39,41,80,0,2,2,98,99,197,34.501976,-109.388748
-109.373022,34.498313,4179,40808001105,2022-2023,AZ,408080,AZ-4153,St Johns Unified District (4153),St Johns Middle School,555 West 7th Street,,St Johns,AZ,85936,    ,(928)337-2132,No,Not Virtual,4,8,Middle,1,Regular School,Currently operational ,33-Town: Remote,Apache County,148,125,23,79,,,,,,69,58,64,80,69,,,,,,,,165,175,340,340,20,17,15,12,27,0,0,0,0,1,1,1,1,2,51,41,92,2,1,3,96,119,215,34.498313,-109.373022
-109.384559,34.501723,4180,40808002871,2022-2023,AZ,408080,AZ-4153,St Johns Unified District (4153),St. Johns Learning Center,450 South 13th West,,St Johns,AZ,85936,    ,(928)337-2221,No,Not Virtual,9,12,High,1,Alternative Education School,Currently operational ,33-Town: Remote,Apache County,-1,-1,-1,-1,,,,,,,,,,,0,6,4,8,,,,12,6,18,18,1,18,2,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,9,4,13,34.501723,-109.384559
